ActiveHand;ConfirmDown;EffectMode;Email;Event;Framecount;HandDwellProgress01;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HmdPosX;HmdPosY;HmdPosZ;HmdRotW;HmdRotX;HmdRotY;HmdRotZ;IsHandPointing;LeftControllerLaserPosWorldX;LeftControllerLaserPosWorldY;LeftControllerLaserPosWorldZ;LeftControllerLaserRotEulerX;LeftControllerLaserRotEulerY;LeftControllerLaserRotEulerZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerTrigger;PointerForwardX;PointerForwardY;PointerForwardZ;PointerOriginX;PointerOriginY;PointerOriginZ;PointerRotationW;PointerRotationX;PointerRotationY;PointerRotationZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerTrigger;SessionID;TaskMode;Timestamp;TrackingMode;XRBackend
Right;0;None;anonymous;Sample;466;0.0000;0.0245;-0.0095;-0.0048;355.5764;1.1582;359.7570;0.0245;-0.0095;-0.0048;0.9992;-0.0386;0.0100;-0.0017;0;0.3786;-0.4687;0.5757;45.7845;78.2801;196.5615;0.3721;-0.4669;0.5722;45.6943;78.6239;196.6107;0;-0.0243;0.0702;0.9972;0.0408;-0.0993;0.5864;0.9965;-0.0359;-0.0095;0.0750;0.0357;-0.0958;0.5814;355.9768;358.6034;8.6524;0.0375;-0.0978;0.5772;356.1642;358.4771;9.1723;1;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:41.5730;Controllers;OpenXR
Right;0;None;anonymous;Sample;467;0.0000;0.0247;-0.0095;-0.0047;355.5188;1.2141;359.8173;0.0247;-0.0095;-0.0047;0.9992;-0.0391;0.0105;-0.0012;0;0.3786;-0.4687;0.5757;45.7813;78.2924;196.5633;0.3749;-0.4625;0.5745;45.6938;78.6250;196.6101;0;-0.0244;0.0698;0.9973;0.0350;-0.0986;0.5822;0.9965;-0.0357;-0.0096;0.0753;0.0357;-0.0958;0.5815;355.9987;358.5962;8.6889;0.0339;-0.0955;0.5723;356.3590;358.4702;9.1782;1;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:41.5930;Controllers;OpenXR
Right;0;None;anonymous;Sample;468;0.0000;0.0247;-0.0095;-0.0047;355.5265;1.2133;359.7541;0.0247;-0.0095;-0.0047;0.9992;-0.0390;0.0105;-0.0017;0;0.3786;-0.4687;0.5757;45.7783;78.3036;196.5649;0.3727;-0.4623;0.5714;45.6939;78.6255;196.6120;0;-0.0247;0.0693;0.9973;0.0364;-0.0955;0.5785;0.9965;-0.0355;-0.0097;0.0755;0.0356;-0.0959;0.5815;356.0251;358.5802;8.7149;0.0362;-0.0926;0.5760;356.3991;358.3125;9.0573;1;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:41.6130;Controllers;OpenXR
Right;0;None;anonymous;Sample;469;0.0000;0.0247;-0.0096;-0.0046;355.5627;1.1630;359.6638;0.0247;-0.0096;-0.0046;0.9992;-0.0387;0.0100;-0.0025;0;0.3786;-0.4687;0.5757;45.7756;78.3140;196.5664;0.3701;-0.4641;0.5703;45.6938;78.6245;196.6107;0;-0.0250;0.0689;0.9973;0.0285;-0.0925;0.5861;0.9965;-0.0353;-0.0099;0.0757;0.0356;-0.0959;0.5815;356.0475;358.5643;8.7383;0.0366;-0.0978;0.5745;356.3779;358.3492;9.1242;0;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:41.6330;Controllers;OpenXR
Right;0;None;anonymous;Sample;470;0.0000;0.0247;-0.0096;-0.0045;355.5381;1.0976;359.6311;0.0247;-0.0096;-0.0045;0.9992;-0.0390;0.0094;-0.0028;0;0.3786;-0.4687;0.5757;45.7730;78.3241;196.5679;0.3763;-0.4642;0.5697;45.6942;78.6256;196.6121;0;-0.0251;0.0686;0.9973;0.0369;-0.0963;0.5848;0.9964;-0.0352;-0.0099;0.0760;0.0356;-0.0959;0.5816;356.0685;358.5606;8.7728;0.0354;-0.0983;0.5835;356.3177;358.6192;9.2990;0;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:41.6530;Controllers;OpenXR
Right;0;None;anonymous;Sample;471;0.0000;0.0247;-0.0096;-0.0042;355.5072;1.0858;359.6172;0.0247;-0.0096;-0.0042;0.9992;-0.0392;0.0093;-0.0030;0;0.3786;-0.4687;0.5757;45.7706;78.3332;196.5692;0.3758;-0.4645;0.5718;45.6945;78.6256;196.6124;0;-0.0250;0.0683;0.9973;0.0362;-0.0969;0.5838;0.9964;-0.0350;-0.0099;0.0763;0.0356;-0.0960;0.5816;356.0812;358.5631;8.8029;0.0321;-0.1003;0.5774;356.2553;358.6137;9.2753;0;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:41.6730;Controllers;OpenXR
Right;0;None;anonymous;Sample;472;0.0000;0.0246;-0.0097;-0.0042;355.6211;1.1022;359.5888;0.0246;-0.0097;-0.0042;0.9992;-0.0382;0.0095;-0.0032;0;0.3786;-0.4687;0.5757;45.7683;78.3420;196.5705;0.3732;-0.4640;0.5790;45.6940;78.6247;196.6114;0;-0.0250;0.0682;0.9974;0.0334;-0.0949;0.5833;0.9964;-0.0350;-0.0099;0.0764;0.0356;-0.0960;0.5817;356.0868;358.5646;8.8229;0.0376;-0.0973;0.5777;356.1417;358.5735;9.1688;0;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:41.6930;Controllers;OpenXR
Right;0;None;anonymous;Sample;473;0.0000;0.0246;-0.0097;-0.0042;355.6425;1.1067;359.6149;0.0246;-0.0097;-0.0042;0.9992;-0.0380;0.0095;-0.0030;0;0.3786;-0.4687;0.5757;45.7662;78.3501;196.5717;0.3654;-0.4649;0.5703;45.6941;78.6245;196.6107;0;-0.0250;0.0683;0.9974;0.0319;-0.0936;0.5793;0.9964;-0.0350;-0.0099;0.0765;0.0356;-0.0960;0.5818;356.0862;358.5631;8.8320;0.0367;-0.0962;0.5844;356.0589;358.5383;9.1202;0;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:41.7130;Controllers;OpenXR
Right;0;None;anonymous;Sample;474;0.0000;0.0245;-0.0095;-0.0040;355.4554;1.1329;359.7151;0.0245;-0.0095;-0.0040;0.9992;-0.0397;0.0098;-0.0021;0;0.3786;-0.4687;0.5757;45.7641;78.3579;196.5729;0.3710;-0.4602;0.5798;45.6943;78.6246;196.6108;0;-0.0249;0.0684;0.9974;0.0344;-0.0922;0.5801;0.9964;-0.0351;-0.0098;0.0767;0.0356;-0.0960;0.5818;356.0798;358.5716;8.8475;0.0381;-0.0975;0.5776;355.9232;358.8573;9.1583;0;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:41.7330;Controllers;OpenXR
Right;0;None;anonymous;Sample;475;0.0000;0.0245;-0.0094;-0.0039;355.4349;1.1284;359.7359;0.0245;-0.0094;-0.0039;0.9992;-0.0398;0.0097;-0.0019;0;0.3786;-0.4687;0.5757;45.7623;78.3649;196.5739;0.3726;-0.4635;0.5753;45.6943;78.6244;196.6110;0;-0.0244;0.0685;0.9974;0.0338;-0.0965;0.5842;0.9964;-0.0351;-0.0095;0.0767;0.0356;-0.0960;0.5819;356.0730;358.5985;8.8491;0.0366;-0.0989;0.5832;355.9842;359.1355;8.7050;0;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:41.7530;Controllers;OpenXR
Right;0;None;anonymous;Sample;476;0.0000;0.0245;-0.0094;-0.0038;355.4740;1.1067;359.7203;0.0245;-0.0094;-0.0038;0.9992;-0.0395;0.0096;-0.0021;0;0.3786;-0.4687;0.5757;45.7604;78.3719;196.5749;0.3694;-0.4609;0.5778;45.6939;78.6257;196.6118;0;-0.0232;0.0687;0.9974;0.0364;-0.0936;0.5827;0.9964;-0.0352;-0.0089;0.0765;0.0358;-0.0959;0.5821;356.0592;358.6685;8.8246;0.0379;-0.0954;0.5802;355.8753;359.5613;8.5642;0;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:41.7730;Controllers;OpenXR
Right;0;None;anonymous;Sample;477;0.0000;0.0244;-0.0094;-0.0039;355.5408;1.0551;359.7390;0.0244;-0.0094;-0.0039;0.9992;-0.0389;0.0091;-0.0019;0;0.3786;-0.4687;0.5757;45.7587;78.3784;196.5759;0.3768;-0.4583;0.5818;45.6940;78.6246;196.6116;0;-0.0208;0.0690;0.9974;0.0334;-0.0934;0.5798;0.9964;-0.0352;-0.0077;0.0761;0.0362;-0.0959;0.5824;356.0414;358.8071;8.7758;0.0328;-0.0984;0.5766;355.9807;359.8256;8.3133;0;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:41.7930;Controllers;OpenXR
Right;0;None;anonymous;Sample;478;0.0000;0.0244;-0.0093;-0.0037;355.3884;1.0388;359.7586;0.0244;-0.0093;-0.0037;0.9991;-0.0403;0.0090;-0.0017;0;0.3786;-0.4687;0.5757;45.7570;78.3848;196.5769;0.3722;-0.4600;0.5734;45.6943;78.6244;196.6110;0;-0.0193;0.0689;0.9974;0.0382;-0.0979;0.5819;0.9965;-0.0351;-0.0070;0.0757;0.0365;-0.0959;0.5826;356.0480;358.8942;8.7269;0.0427;-0.1005;0.5735;356.1187;359.5636;8.3461;0;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:41.8130;Controllers;OpenXR
Right;0;None;anonymous;Sample;479;0.0000;0.0245;-0.0092;-0.0037;355.3823;1.0143;359.7378;0.0245;-0.0092;-0.0037;0.9991;-0.0403;0.0088;-0.0019;0;0.3786;-0.4687;0.5757;45.7555;78.3906;196.5777;0.3752;-0.4649;0.5767;45.6940;78.6234;196.6096;0;-0.0183;0.0690;0.9974;0.0389;-0.0925;0.5803;0.9965;-0.0351;-0.0065;0.0757;0.0368;-0.0959;0.5829;356.0442;358.9488;8.7197;0.0436;-0.0944;0.5732;355.9184;359.7568;8.8060;0;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:41.8330;Controllers;OpenXR
Right;0;None;anonymous;Sample;480;0.0000;0.0244;-0.0091;-0.0036;355.4524;0.9848;359.6439;0.0244;-0.0091;-0.0036;0.9992;-0.0397;0.0085;-0.0028;0;0.3786;-0.4687;0.5757;45.7540;78.3962;196.5785;0.3695;-0.4683;0.5781;45.6939;78.6234;196.6105;0;-0.0172;0.0692;0.9975;0.0369;-0.0955;0.5838;0.9965;-0.0352;-0.0060;0.0757;0.0372;-0.0959;0.5831;356.0330;359.0122;8.7174;0.0446;-0.0929;0.5865;355.8888;359.7167;8.6143;0;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:41.8530;Controllers;OpenXR
Right;1;None;anonymous;Sample;481;0.0000;0.0245;-0.0091;-0.0034;355.3558;0.9871;359.6907;0.0245;-0.0091;-0.0034;0.9991;-0.0405;0.0085;-0.0023;0;0.3785;-0.4687;0.5757;45.7526;78.4015;196.5793;0.3722;-0.4660;0.5700;45.6940;78.6237;196.6107;0;-0.0163;0.0695;0.9975;0.0376;-0.0962;0.5783;0.9965;-0.0353;-0.0055;0.0756;0.0376;-0.0959;0.5833;356.0173;359.0646;8.7095;0.0437;-0.0974;0.5827;355.7062;359.7048;8.6140;1;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:41.8730;Controllers;OpenXR
Right;0;None;anonymous;Sample;482;0.0000;0.0247;-0.0091;-0.0033;355.3481;1.0246;359.6857;0.0247;-0.0091;-0.0033;0.9991;-0.0406;0.0088;-0.0024;0;0.3785;-0.4687;0.5757;45.7513;78.4065;196.5800;0.3734;-0.4630;0.5772;45.6943;78.6260;196.6116;0;-0.0163;0.0696;0.9974;0.0405;-0.0960;0.5821;0.9965;-0.0354;-0.0055;0.0757;0.0378;-0.0959;0.5835;356.0064;359.0648;8.7170;0.0426;-0.0921;0.5792;355.8415;358.9690;9.0707;1;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:41.8930;Controllers;OpenXR
Right;0;None;anonymous;Sample;483;0.0000;0.0248;-0.0093;-0.0032;355.5304;1.0724;359.6147;0.0248;-0.0093;-0.0032;0.9992;-0.0390;0.0092;-0.0030;0;0.3785;-0.4687;0.5757;45.7499;78.4116;196.5808;0.3746;-0.4595;0.5767;45.6944;78.6243;196.6103;0;-0.0163;0.0699;0.9974;0.0402;-0.0957;0.5879;0.9965;-0.0355;-0.0055;0.0758;0.0379;-0.0960;0.5836;355.9938;359.0638;8.7352;0.0388;-0.1026;0.5815;355.7579;359.2937;8.9885;1;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:41.9130;Controllers;OpenXR
Right;0;None;anonymous;Sample;484;0.0000;0.0249;-0.0095;-0.0032;355.6374;1.0742;359.6471;0.0249;-0.0095;-0.0032;0.9992;-0.0381;0.0092;-0.0027;0;0.3785;-0.4687;0.5757;45.7488;78.4160;196.5814;0.3699;-0.4641;0.5777;45.6939;78.6242;196.6101;0;-0.0161;0.0701;0.9974;0.0464;-0.0948;0.5821;0.9965;-0.0356;-0.0053;0.0759;0.0381;-0.0960;0.5837;355.9806;359.0776;8.7433;0.0418;-0.0962;0.5756;355.7624;359.4896;8.7968;1;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:41.9330;Controllers;OpenXR
Right;0;None;anonymous;Sample;485;0.0000;0.0249;-0.0096;-0.0030;355.6050;1.0620;359.7311;0.0249;-0.0096;-0.0030;0.9992;-0.0384;0.0092;-0.0020;0;0.3785;-0.4687;0.5757;45.7476;78.4205;196.5820;0.3713;-0.4632;0.5743;45.6933;78.6241;196.6102;0;-0.0158;0.0703;0.9974;0.0377;-0.0950;0.5794;0.9965;-0.0356;-0.0052;0.0758;0.0382;-0.0960;0.5838;355.9712;359.0944;8.7369;0.0440;-0.0966;0.5814;355.8127;359.3211;8.5152;1;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:41.9530;Controllers;OpenXR
Right;0;None;anonymous;Sample;486;0.0000;0.0250;-0.0096;-0.0030;355.6498;1.0304;359.6548;0.0250;-0.0096;-0.0030;0.9992;-0.0380;0.0089;-0.0027;0;0.3785;-0.4687;0.5757;45.7464;78.4247;196.5826;0.3685;-0.4629;0.5745;45.6940;78.6233;196.6100;0;-0.0157;0.0703;0.9974;0.0343;-0.0951;0.5826;0.9965;-0.0357;-0.0052;0.0758;0.0382;-0.0960;0.5838;355.9679;359.0981;8.7347;0.0358;-0.0988;0.5769;355.8085;359.2137;8.7153;1;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:41.9730;Controllers;OpenXR
Right;0;None;anonymous;Sample;487;0.0000;0.0250;-0.0097;-0.0030;355.7242;0.9994;359.6382;0.0250;-0.0097;-0.0030;0.9993;-0.0373;0.0086;-0.0028;0;0.3785;-0.4687;0.5757;45.7454;78.4287;196.5832;0.3760;-0.4669;0.5715;45.6937;78.6247;196.6114;0;-0.0157;0.0703;0.9974;0.0429;-0.0921;0.5868;0.9965;-0.0357;-0.0052;0.0758;0.0382;-0.0960;0.5839;355.9671;359.0985;8.7361;0.0479;-0.0951;0.5735;356.0158;359.0167;8.8947;0;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:41.9930;Controllers;OpenXR
Right;0;None;anonymous;Sample;488;0.0000;0.0250;-0.0098;-0.0031;355.7353;0.9740;359.6676;0.0250;-0.0098;-0.0031;0.9993;-0.0372;0.0084;-0.0026;0;0.3785;-0.4687;0.5757;45.7444;78.4326;196.5838;0.3705;-0.4639;0.5773;45.6942;78.6235;196.6104;0;-0.0159;0.0701;0.9974;0.0348;-0.0981;0.5874;0.9965;-0.0356;-0.0052;0.0760;0.0382;-0.0960;0.5839;355.9787;359.0889;8.7508;0.0356;-0.0955;0.5820;356.0811;358.9648;9.0185;0;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:42.0130;Controllers;OpenXR
Right;0;None;anonymous;Sample;489;0.0000;0.0250;-0.0097;-0.0031;355.6693;0.9666;359.7704;0.0250;-0.0097;-0.0031;0.9992;-0.0378;0.0084;-0.0017;0;0.3785;-0.4687;0.5757;45.7434;78.4362;196.5843;0.3711;-0.4618;0.5754;45.6941;78.6241;196.6110;0;-0.0162;0.0702;0.9974;0.0404;-0.0948;0.5797;0.9965;-0.0356;-0.0054;0.0760;0.0381;-0.0960;0.5840;355.9756;359.0671;8.7539;0.0340;-0.0971;0.5796;355.8655;358.4996;8.6809;0;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:42.0330;Controllers;OpenXR
Right;0;None;anonymous;Sample;490;0.0000;0.0251;-0.0096;-0.0030;355.5701;0.9319;359.7771;0.0251;-0.0096;-0.0030;0.9992;-0.0387;0.0081;-0.0016;0;0.3785;-0.4687;0.5757;45.7424;78.4400;196.5848;0.3701;-0.4616;0.5749;45.6942;78.6258;196.6119;0;-0.0169;0.0703;0.9974;0.0371;-0.0972;0.5827;0.9965;-0.0357;-0.0058;0.0759;0.0380;-0.0960;0.5840;355.9680;359.0276;8.7471;0.0379;-0.0993;0.5811;355.8861;358.5062;8.7351;0;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:42.0530;Controllers;OpenXR
Right;0;None;anonymous;Sample;491;0.0000;0.0251;-0.0095;-0.0030;355.4944;0.8857;359.7810;0.0251;-0.0095;-0.0030;0.9992;-0.0393;0.0076;-0.0016;0;0.3785;-0.4687;0.5757;45.7419;78.4422;196.5852;0.3743;-0.4649;0.5714;45.6943;78.6260;196.6116;0;-0.0177;0.0704;0.9974;0.0379;-0.0910;0.5910;0.9964;-0.0358;-0.0061;0.0760;0.0379;-0.0960;0.5841;355.9648;358.9846;8.7566;0.0373;-0.0954;0.5757;355.9376;358.2972;8.9501;0;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:42.0730;Controllers;OpenXR
Right;0;None;anonymous;Sample;492;0.0000;0.0251;-0.0094;-0.0031;355.4630;0.8482;359.7309;0.0251;-0.0094;-0.0031;0.9992;-0.0396;0.0073;-0.0021;0;0.3785;-0.4687;0.5757;45.7415;78.4433;196.5854;0.3738;-0.4614;0.5795;45.6941;78.6245;196.6107;0;-0.0191;0.0704;0.9973;0.0356;-0.0968;0.5852;0.9964;-0.0359;-0.0068;0.0762;0.0376;-0.0960;0.5841;355.9613;358.9025;8.7818;0.0351;-0.1021;0.5783;355.8943;358.0933;8.9946;0;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:42.0930;Controllers;OpenXR
Right;0;None;anonymous;Sample;493;0.0000;0.0251;-0.0093;-0.0033;355.4379;0.8284;359.6924;0.0251;-0.0093;-0.0033;0.9992;-0.0398;0.0071;-0.0024;0;0.3785;-0.4687;0.5757;45.7407;78.4466;196.5859;0.3756;-0.4649;0.5746;45.6942;78.6267;196.6125;0;-0.0202;0.0705;0.9973;0.0366;-0.0966;0.5854;0.9964;-0.0360;-0.0074;0.0762;0.0374;-0.0959;0.5842;355.9548;358.8384;8.7919;0.0349;-0.0884;0.5822;355.9023;358.1237;8.8604;0;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:42.1130;Controllers;OpenXR
Right;0;None;anonymous;Sample;494;0.0000;0.0250;-0.0092;-0.0033;355.3419;0.7898;359.7169;0.0250;-0.0092;-0.0033;0.9991;-0.0407;0.0068;-0.0022;0;0.3785;-0.4687;0.5757;45.7375;78.4619;196.5876;0.3702;-0.4590;0.5770;45.6614;78.8302;196.6296;0;-0.0213;0.0706;0.9973;0.0348;-0.0973;0.5907;0.9964;-0.0360;-0.0079;0.0763;0.0372;-0.0959;0.5842;355.9508;358.7776;8.7984;0.0295;-0.0988;0.5755;355.9073;358.0565;8.8857;0;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:42.1330;Controllers;OpenXR
Right;0;None;anonymous;Sample;495;0.0000;0.0248;-0.0092;-0.0034;355.2985;0.7523;359.7150;0.0248;-0.0092;-0.0034;0.9991;-0.0410;0.0065;-0.0022;0;0.3785;-0.4687;0.5757;45.7345;78.4766;196.5897;0.3722;-0.4636;0.5793;45.6600;78.8570;196.6505;0;-0.0226;0.0707;0.9972;0.0393;-0.0963;0.5825;0.9964;-0.0361;-0.0086;0.0763;0.0369;-0.0959;0.5843;355.9480;358.7043;8.8075;0.0304;-0.1013;0.5808;355.9303;357.8351;8.8857;0;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:42.1530;Controllers;OpenXR
Right;0;None;anonymous;Sample;496;0.0000;0.0247;-0.0091;-0.0034;355.2470;0.6932;359.7860;0.0247;-0.0091;-0.0034;0.9991;-0.0415;0.0060;-0.0016;0;0.3785;-0.4687;0.5757;45.7315;78.4920;196.5923;0.3743;-0.4605;0.5769;45.6579;78.8696;196.6524;0;-0.0244;0.0707;0.9972;0.0363;-0.0943;0.5821;0.9964;-0.0362;-0.0095;0.0764;0.0367;-0.0959;0.5844;355.9465;358.6002;8.8134;0.0350;-0.0940;0.5724;355.9568;357.6226;8.8776;0;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:42.1730;Controllers;OpenXR
Right;0;None;anonymous;Sample;497;0.0000;0.0245;-0.0090;-0.0034;355.1427;0.6304;359.8892;0.0245;-0.0090;-0.0034;0.9991;-0.0424;0.0055;-0.0007;0;0.3785;-0.4687;0.5758;45.7287;78.5068;196.5949;0.3742;-0.4615;0.5797;45.6588;78.8875;196.6607;0;-0.0258;0.0706;0.9972;0.0351;-0.0926;0.5802;0.9964;-0.0362;-0.0102;0.0764;0.0365;-0.0959;0.5844;355.9496;358.5187;8.8213;0.0344;-0.0977;0.5800;356.0050;357.7503;8.9348;0;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:42.1930;Controllers;OpenXR
Right;0;None;anonymous;Sample;498;0.0000;0.0244;-0.0090;-0.0034;355.1815;0.5807;359.8736;0.0244;-0.0090;-0.0034;0.9991;-0.0420;0.0050;-0.0009;0;0.3785;-0.4687;0.5758;45.7260;78.5224;196.5982;0.3693;-0.4602;0.5750;45.6602;78.9109;196.6784;0;-0.0265;0.0705;0.9972;0.0313;-0.0916;0.5851;0.9964;-0.0362;-0.0105;0.0765;0.0363;-0.0959;0.5845;355.9544;358.4778;8.8354;0.0287;-0.0962;0.5780;356.0165;358.0209;9.0219;0;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:42.2130;Controllers;OpenXR
Right;0;None;anonymous;Sample;499;0.0000;0.0242;-0.0091;-0.0036;355.2679;0.5736;359.8260;0.0242;-0.0091;-0.0036;0.9991;-0.0413;0.0049;-0.0013;0;0.3785;-0.4687;0.5758;45.7226;78.5404;196.6012;0.3698;-0.4648;0.5766;45.6594;78.8785;196.6521;0;-0.0270;0.0705;0.9971;0.0382;-0.0965;0.5834;0.9964;-0.0362;-0.0108;0.0765;0.0362;-0.0960;0.5846;355.9546;358.4492;8.8368;0.0360;-0.0937;0.5783;355.9488;358.0103;8.8267;1;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:42.2330;Controllers;OpenXR
Right;0;None;anonymous;Sample;500;0.0000;0.0241;-0.0091;-0.0036;355.2279;0.5591;359.8650;0.0241;-0.0091;-0.0036;0.9991;-0.0416;0.0048;-0.0010;0;0.3785;-0.4687;0.5758;45.7207;78.5509;196.6028;0.3738;-0.4541;0.5744;45.6594;78.8790;196.6517;0;-0.0272;0.0705;0.9971;0.0432;-0.0953;0.5835;0.9963;-0.0362;-0.0109;0.0766;0.0362;-0.0960;0.5846;355.9567;358.4360;8.8436;0.0415;-0.1006;0.5787;356.1106;358.1556;9.1451;1;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:42.2530;Controllers;OpenXR
Right;0;None;anonymous;Sample;501;0.0000;0.0241;-0.0091;-0.0035;355.2094;0.5569;359.9031;0.0241;-0.0091;-0.0035;0.9991;-0.0418;0.0048;-0.0006;0;0.3785;-0.4687;0.5758;45.7186;78.5618;196.6045;0.3728;-0.4636;0.5741;45.6592;78.8783;196.6523;0;-0.0273;0.0704;0.9971;0.0385;-0.0933;0.5811;0.9963;-0.0362;-0.0109;0.0767;0.0362;-0.0961;0.5847;355.9610;358.4319;8.8571;0.0368;-0.0966;0.5804;356.0504;358.4269;9.1139;1;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:42.2730;Controllers;OpenXR
Right;0;None;anonymous;Sample;502;0.0000;0.0239;-0.0092;-0.0034;355.3015;0.5314;359.8979;0.0239;-0.0092;-0.0034;0.9991;-0.0410;0.0046;-0.0007;0;0.3785;-0.4687;0.5758;45.7167;78.5719;196.6061;0.3743;-0.4646;0.5758;45.6593;78.8789;196.6528;0;-0.0267;0.0703;0.9972;0.0330;-0.0981;0.5832;0.9963;-0.0361;-0.0106;0.0767;0.0363;-0.0961;0.5848;355.9669;358.4678;8.8592;0.0374;-0.1004;0.5822;356.0422;359.1832;8.8331;1;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:42.2930;Controllers;OpenXR
Right;0;None;anonymous;Sample;503;0.0000;0.0238;-0.0092;-0.0034;355.3317;0.4731;359.9373;0.0238;-0.0092;-0.0034;0.9992;-0.0407;0.0041;-0.0004;0;0.3785;-0.4687;0.5758;45.7149;78.5814;196.6075;0.3742;-0.4636;0.5743;45.6598;78.8802;196.6532;0;-0.0247;0.0701;0.9972;0.0371;-0.1007;0.5766;0.9964;-0.0359;-0.0097;0.0765;0.0367;-0.0962;0.5850;355.9825;358.5795;8.8304;0.0420;-0.1014;0.5782;356.2153;359.5526;8.5429;1;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:42.3130;Controllers;OpenXR
Right;0;None;anonymous;Sample;504;0.0000;0.0237;-0.0092;-0.0033;355.2509;0.4458;359.9378;0.0237;-0.0092;-0.0033;0.9991;-0.0414;0.0039;-0.0004;0;0.3785;-0.4687;0.5758;45.7133;78.5904;196.6090;0.3676;-0.4656;0.5759;45.6598;78.8800;196.6534;0;-0.0226;0.0692;0.9973;0.0387;-0.0950;0.5861;0.9964;-0.0354;-0.0086;0.0763;0.0371;-0.0964;0.5853;356.0329;358.7029;8.8069;0.0422;-0.1013;0.5781;356.4660;359.5808;8.7128;0;d6f36068-f840-462d-817f-e13ce90fd0f8;LineBisection;2026-03-23 14:00:42.3330;Controllers;OpenXR
